q non-Coulombic_BLPS full_BLPS
  21.9780000000    0.0260155808    0.0000000000
  21.9810000000    0.0260084800    0.0000000000
  21.9840000000    0.0260013821    0.0000000000
  21.9870000000    0.0259942871    0.0000000000
  21.9900000000    0.0259871950    0.0000000000
  21.9930000000    0.0259801058    0.0000000000
  21.9960000000    0.0259730195    0.0000000000
  21.9990000000    0.0259659361    0.0000000000
  22.0020000000    0.0259588556    0.0000000000
  22.0050000000    0.0259517780    0.0000000000
  22.0080000000    0.0259447033    0.0000000000
  22.0110000000    0.0259376315    0.0000000000
  22.0140000000    0.0259305626    0.0000000000
  22.0170000000    0.0259234966    0.0000000000
  22.0200000000    0.0259164334    0.0000000000
  22.0230000000    0.0259093732    0.0000000000
  22.0260000000    0.0259023158    0.0000000000
  22.0290000000    0.0258952613    0.0000000000
  22.0320000000    0.0258882097    0.0000000000
  22.0350000000    0.0258811610    0.0000000000
  22.0380000000    0.0258741151    0.0000000000
  22.0410000000    0.0258670722    0.0000000000
  22.0440000000    0.0258600321    0.0000000000
  22.0470000000    0.0258529949    0.0000000000
  22.0500000000    0.0258459605    0.0000000000
  22.0530000000    0.0258389290    0.0000000000
  22.0560000000    0.0258319004    0.0000000000
  22.0590000000    0.0258248747    0.0000000000
  22.0620000000    0.0258178518    0.0000000000
  22.0650000000    0.0258108318    0.0000000000
  22.0680000000    0.0258038146    0.0000000000
  22.0710000000    0.0257968003    0.0000000000
  22.0740000000    0.0257897889    0.0000000000
  22.0770000000    0.0257827803    0.0000000000
  22.0800000000    0.0257757746    0.0000000000
  22.0830000000    0.0257687718    0.0000000000
  22.0860000000    0.0257617718    0.0000000000
  22.0890000000    0.0257547746    0.0000000000
  22.0920000000    0.0257477803    0.0000000000
  22.0950000000    0.0257407889    0.0000000000
  22.0980000000    0.0257338002    0.0000000000
  22.1010000000    0.0257268145    0.0000000000
  22.1040000000    0.0257198316    0.0000000000
  22.1070000000    0.0257128515    0.0000000000
  22.1100000000    0.0257058743    0.0000000000
  22.1130000000    0.0256988999    0.0000000000
  22.1160000000    0.0256919283    0.0000000000
  22.1190000000    0.0256849596    0.0000000000
  22.1220000000    0.0256779937    0.0000000000
  22.1250000000    0.0256710307    0.0000000000
  22.1280000000    0.0256640704    0.0000000000
  22.1310000000    0.0256571130    0.0000000000
  22.1340000000    0.0256501585    0.0000000000
  22.1370000000    0.0256432067    0.0000000000
  22.1400000000    0.0256362578    0.0000000000
  22.1430000000    0.0256293118    0.0000000000
  22.1460000000    0.0256223685    0.0000000000
  22.1490000000    0.0256154281    0.0000000000
  22.1520000000    0.0256084904    0.0000000000
  22.1550000000    0.0256015556    0.0000000000
  22.1580000000    0.0255946236    0.0000000000
  22.1610000000    0.0255876945    0.0000000000
  22.1640000000    0.0255807681    0.0000000000
  22.1670000000    0.0255738446    0.0000000000
  22.1700000000    0.0255669238    0.0000000000
  22.1730000000    0.0255600059    0.0000000000
  22.1760000000    0.0255530908    0.0000000000
  22.1790000000    0.0255461785    0.0000000000
  22.1820000000    0.0255392690    0.0000000000
  22.1850000000    0.0255323623    0.0000000000
  22.1880000000    0.0255254584    0.0000000000
  22.1910000000    0.0255185573    0.0000000000
  22.1940000000    0.0255116590    0.0000000000
  22.1970000000    0.0255047635    0.0000000000
  22.2000000000    0.0254978707    0.0000000000
  22.2030000000    0.0254909808    0.0000000000
  22.2060000000    0.0254840937    0.0000000000
  22.2090000000    0.0254772094    0.0000000000
  22.2120000000    0.0254703278    0.0000000000
  22.2150000000    0.0254634490    0.0000000000
  22.2180000000    0.0254565731    0.0000000000
  22.2210000000    0.0254496999    0.0000000000
  22.2240000000    0.0254428295    0.0000000000
  22.2270000000    0.0254359619    0.0000000000
  22.2300000000    0.0254290970    0.0000000000
  22.2330000000    0.0254222349    0.0000000000
  22.2360000000    0.0254153757    0.0000000000
  22.2390000000    0.0254085191    0.0000000000
  22.2420000000    0.0254016654    0.0000000000
  22.2450000000    0.0253948144    0.0000000000
  22.2480000000    0.0253879663    0.0000000000
  22.2510000000    0.0253811208    0.0000000000
  22.2540000000    0.0253742782    0.0000000000
  22.2570000000    0.0253674383    0.0000000000
  22.2600000000    0.0253606012    0.0000000000
  22.2630000000    0.0253537668    0.0000000000
  22.2660000000    0.0253469352    0.0000000000
  22.2690000000    0.0253401064    0.0000000000
  22.2720000000    0.0253332803    0.0000000000
  22.2750000000    0.0253264570    0.0000000000
  22.2780000000    0.0253196364    0.0000000000
  22.2810000000    0.0253128186    0.0000000000
  22.2840000000    0.0253060035    0.0000000000
  22.2870000000    0.0252991912    0.0000000000
  22.2900000000    0.0252923817    0.0000000000
  22.2930000000    0.0252855749    0.0000000000
  22.2960000000    0.0252787708    0.0000000000
  22.2990000000    0.0252719695    0.0000000000
  22.3020000000    0.0252651709    0.0000000000
  22.3050000000    0.0252583751    0.0000000000
  22.3080000000    0.0252515820    0.0000000000
  22.3110000000    0.0252447917    0.0000000000
  22.3140000000    0.0252380041    0.0000000000
  22.3170000000    0.0252312192    0.0000000000
  22.3200000000    0.0252244371    0.0000000000
  22.3230000000    0.0252176577    0.0000000000
  22.3260000000    0.0252108810    0.0000000000
  22.3290000000    0.0252041071    0.0000000000
  22.3320000000    0.0251973359    0.0000000000
  22.3350000000    0.0251905674    0.0000000000
  22.3380000000    0.0251838017    0.0000000000
  22.3410000000    0.0251770387    0.0000000000
  22.3440000000    0.0251702784    0.0000000000
  22.3470000000    0.0251635208    0.0000000000
  22.3500000000    0.0251567659    0.0000000000
  22.3530000000    0.0251500138    0.0000000000
  22.3560000000    0.0251432644    0.0000000000
  22.3590000000    0.0251365177    0.0000000000
  22.3620000000    0.0251297737    0.0000000000
  22.3650000000    0.0251230324    0.0000000000
  22.3680000000    0.0251162939    0.0000000000
  22.3710000000    0.0251095580    0.0000000000
  22.3740000000    0.0251028249    0.0000000000
  22.3770000000    0.0250960945    0.0000000000
  22.3800000000    0.0250893667    0.0000000000
  22.3830000000    0.0250826417    0.0000000000
  22.3860000000    0.0250759194    0.0000000000
  22.3890000000    0.0250691998    0.0000000000
  22.3920000000    0.0250624829    0.0000000000
  22.3950000000    0.0250557687    0.0000000000
  22.3980000000    0.0250490571    0.0000000000
  22.4010000000    0.0250423483    0.0000000000
  22.4040000000    0.0250356422    0.0000000000
  22.4070000000    0.0250289388    0.0000000000
  22.4100000000    0.0250222380    0.0000000000
  22.4130000000    0.0250155400    0.0000000000
  22.4160000000    0.0250088446    0.0000000000
  22.4190000000    0.0250021519    0.0000000000
  22.4220000000    0.0249954620    0.0000000000
  22.4250000000    0.0249887747    0.0000000000
  22.4280000000    0.0249820900    0.0000000000
  22.4310000000    0.0249754081    0.0000000000
  22.4340000000    0.0249687288    0.0000000000
  22.4370000000    0.0249620523    0.0000000000
  22.4400000000    0.0249553784    0.0000000000
  22.4430000000    0.0249487071    0.0000000000
  22.4460000000    0.0249420386    0.0000000000
  22.4490000000    0.0249353727    0.0000000000
  22.4520000000    0.0249287095    0.0000000000
  22.4550000000    0.0249220490    0.0000000000
  22.4580000000    0.0249153911    0.0000000000
  22.4610000000    0.0249087359    0.0000000000
  22.4640000000    0.0249020834    0.0000000000
  22.4670000000    0.0248954335    0.0000000000
  22.4700000000    0.0248887863    0.0000000000
  22.4730000000    0.0248821418    0.0000000000
  22.4760000000    0.0248754999    0.0000000000
  22.4790000000    0.0248688607    0.0000000000
  22.4820000000    0.0248622241    0.0000000000
  22.4850000000    0.0248555902    0.0000000000
  22.4880000000    0.0248489590    0.0000000000
  22.4910000000    0.0248423304    0.0000000000
  22.4940000000    0.0248357044    0.0000000000
  22.4970000000    0.0248290811    0.0000000000
  22.5000000000    0.0248224605    0.0000000000
  22.5030000000    0.0248158425    0.0000000000
  22.5060000000    0.0248092271    0.0000000000
  22.5090000000    0.0248026144    0.0000000000
  22.5120000000    0.0247960043    0.0000000000
  22.5150000000    0.0247893969    0.0000000000
  22.5180000000    0.0247827921    0.0000000000
  22.5210000000    0.0247761900    0.0000000000
  22.5240000000    0.0247695905    0.0000000000
  22.5270000000    0.0247629936    0.0000000000
  22.5300000000    0.0247563994    0.0000000000
  22.5330000000    0.0247498078    0.0000000000
  22.5360000000    0.0247432188    0.0000000000
  22.5390000000    0.0247366325    0.0000000000
  22.5420000000    0.0247300488    0.0000000000
  22.5450000000    0.0247234677    0.0000000000
  22.5480000000    0.0247168893    0.0000000000
  22.5510000000    0.0247103134    0.0000000000
  22.5540000000    0.0247037402    0.0000000000
  22.5570000000    0.0246971696    0.0000000000
  22.5600000000    0.0246906017    0.0000000000
  22.5630000000    0.0246840363    0.0000000000
  22.5660000000    0.0246774736    0.0000000000
  22.5690000000    0.0246709135    0.0000000000
  22.5720000000    0.0246643560    0.0000000000
  22.5750000000    0.0246578012    0.0000000000
  22.5780000000    0.0246512489    0.0000000000
  22.5810000000    0.0246446992    0.0000000000
  22.5840000000    0.0246381522    0.0000000000
  22.5870000000    0.0246316078    0.0000000000
  22.5900000000    0.0246250659    0.0000000000
  22.5930000000    0.0246185267    0.0000000000
  22.5960000000    0.0246119901    0.0000000000
  22.5990000000    0.0246054561    0.0000000000
  22.6020000000    0.0245989247    0.0000000000
  22.6050000000    0.0245923959    0.0000000000
  22.6080000000    0.0245858697    0.0000000000
  22.6110000000    0.0245793461    0.0000000000
  22.6140000000    0.0245728250    0.0000000000
  22.6170000000    0.0245663066    0.0000000000
  22.6200000000    0.0245597908    0.0000000000
  22.6230000000    0.0245532775    0.0000000000
  22.6260000000    0.0245467669    0.0000000000
  22.6290000000    0.0245402588    0.0000000000
  22.6320000000    0.0245337534    0.0000000000
  22.6350000000    0.0245272505    0.0000000000
  22.6380000000    0.0245207502    0.0000000000
  22.6410000000    0.0245142525    0.0000000000
  22.6440000000    0.0245077573    0.0000000000
  22.6470000000    0.0245012648    0.0000000000
  22.6500000000    0.0244947748    0.0000000000
  22.6530000000    0.0244882874    0.0000000000
  22.6560000000    0.0244818026    0.0000000000
  22.6590000000    0.0244753204    0.0000000000
  22.6620000000    0.0244688407    0.0000000000
  22.6650000000    0.0244623636    0.0000000000
  22.6680000000    0.0244558891    0.0000000000
  22.6710000000    0.0244494171    0.0000000000
  22.6740000000    0.0244429478    0.0000000000
  22.6770000000    0.0244364809    0.0000000000
  22.6800000000    0.0244300167    0.0000000000
  22.6830000000    0.0244235550    0.0000000000
  22.6860000000    0.0244170959    0.0000000000
  22.6890000000    0.0244106393    0.0000000000
  22.6920000000    0.0244041853    0.0000000000
  22.6950000000    0.0243977339    0.0000000000
  22.6980000000    0.0243912850    0.0000000000
  22.7010000000    0.0243848387    0.0000000000
  22.7040000000    0.0243783949    0.0000000000
  22.7070000000    0.0243719537    0.0000000000
  22.7100000000    0.0243655150    0.0000000000
  22.7130000000    0.0243590789    0.0000000000
  22.7160000000    0.0243526453    0.0000000000
  22.7190000000    0.0243462143    0.0000000000
  22.7220000000    0.0243397859    0.0000000000
  22.7250000000    0.0243333599    0.0000000000
  22.7280000000    0.0243269366    0.0000000000
  22.7310000000    0.0243205157    0.0000000000
  22.7340000000    0.0243140974    0.0000000000
  22.7370000000    0.0243076817    0.0000000000
  22.7400000000    0.0243012685    0.0000000000
  22.7430000000    0.0242948578    0.0000000000
  22.7460000000    0.0242884497    0.0000000000
  22.7490000000    0.0242820440    0.0000000000
  22.7520000000    0.0242756410    0.0000000000
  22.7550000000    0.0242692404    0.0000000000
  22.7580000000    0.0242628424    0.0000000000
  22.7610000000    0.0242564470    0.0000000000
  22.7640000000    0.0242500540    0.0000000000
  22.7670000000    0.0242436636    0.0000000000
  22.7700000000    0.0242372757    0.0000000000
  22.7730000000    0.0242308903    0.0000000000
  22.7760000000    0.0242245075    0.0000000000
  22.7790000000    0.0242181271    0.0000000000
  22.7820000000    0.0242117493    0.0000000000
  22.7850000000    0.0242053740    0.0000000000
  22.7880000000    0.0241990013    0.0000000000
  22.7910000000    0.0241926310    0.0000000000
  22.7940000000    0.0241862633    0.0000000000
  22.7970000000    0.0241798981    0.0000000000
  22.8000000000    0.0241735353    0.0000000000
  22.8030000000    0.0241671751    0.0000000000
  22.8060000000    0.0241608175    0.0000000000
  22.8090000000    0.0241544623    0.0000000000
  22.8120000000    0.0241481096    0.0000000000
  22.8150000000    0.0241417594    0.0000000000
  22.8180000000    0.0241354118    0.0000000000
  22.8210000000    0.0241290666    0.0000000000
  22.8240000000    0.0241227239    0.0000000000
  22.8270000000    0.0241163838    0.0000000000
  22.8300000000    0.0241100461    0.0000000000
  22.8330000000    0.0241037110    0.0000000000
  22.8360000000    0.0240973783    0.0000000000
  22.8390000000    0.0240910481    0.0000000000
  22.8420000000    0.0240847204    0.0000000000
  22.8450000000    0.0240783953    0.0000000000
  22.8480000000    0.0240720726    0.0000000000
  22.8510000000    0.0240657524    0.0000000000
  22.8540000000    0.0240594346    0.0000000000
  22.8570000000    0.0240531194    0.0000000000
  22.8600000000    0.0240468067    0.0000000000
  22.8630000000    0.0240404964    0.0000000000
  22.8660000000    0.0240341886    0.0000000000
  22.8690000000    0.0240278834    0.0000000000
  22.8720000000    0.0240215806    0.0000000000
  22.8750000000    0.0240152802    0.0000000000
  22.8780000000    0.0240089824    0.0000000000
  22.8810000000    0.0240026870    0.0000000000
  22.8840000000    0.0239963941    0.0000000000
  22.8870000000    0.0239901037    0.0000000000
  22.8900000000    0.0239838157    0.0000000000
  22.8930000000    0.0239775302    0.0000000000
  22.8960000000    0.0239712472    0.0000000000
  22.8990000000    0.0239649667    0.0000000000
  22.9020000000    0.0239586886    0.0000000000
  22.9050000000    0.0239524130    0.0000000000
  22.9080000000    0.0239461399    0.0000000000
  22.9110000000    0.0239398692    0.0000000000
  22.9140000000    0.0239336010    0.0000000000
  22.9170000000    0.0239273352    0.0000000000
  22.9200000000    0.0239210720    0.0000000000
  22.9230000000    0.0239148111    0.0000000000
  22.9260000000    0.0239085527    0.0000000000
  22.9290000000    0.0239022968    0.0000000000
  22.9320000000    0.0238960434    0.0000000000
  22.9350000000    0.0238897924    0.0000000000
  22.9380000000    0.0238835438    0.0000000000
  22.9410000000    0.0238772977    0.0000000000
  22.9440000000    0.0238710540    0.0000000000
  22.9470000000    0.0238648128    0.0000000000
  22.9500000000    0.0238585741    0.0000000000
  22.9530000000    0.0238523378    0.0000000000
  22.9560000000    0.0238461039    0.0000000000
  22.9590000000    0.0238398725    0.0000000000
  22.9620000000    0.0238336435    0.0000000000
  22.9650000000    0.0238274170    0.0000000000
  22.9680000000    0.0238211928    0.0000000000
  22.9710000000    0.0238149712    0.0000000000
  22.9740000000    0.0238087520    0.0000000000
  22.9770000000    0.0238025352    0.0000000000
  22.9800000000    0.0237963208    0.0000000000
  22.9830000000    0.0237901089    0.0000000000
  22.9860000000    0.0237838994    0.0000000000
  22.9890000000    0.0237776923    0.0000000000
  22.9920000000    0.0237714877    0.0000000000
  22.9950000000    0.0237652855    0.0000000000
  22.9980000000    0.0237590857    0.0000000000
  23.0010000000    0.0237528884    0.0000000000
  23.0040000000    0.0237466935    0.0000000000
  23.0070000000    0.0237405010    0.0000000000
  23.0100000000    0.0237343109    0.0000000000
  23.0130000000    0.0237281232    0.0000000000
  23.0160000000    0.0237219380    0.0000000000
  23.0190000000    0.0237157552    0.0000000000
  23.0220000000    0.0237095748    0.0000000000
  23.0250000000    0.0237033968    0.0000000000
  23.0280000000    0.0236972212    0.0000000000
  23.0310000000    0.0236910480    0.0000000000
  23.0340000000    0.0236848773    0.0000000000
  23.0370000000    0.0236787090    0.0000000000
  23.0400000000    0.0236725430    0.0000000000
  23.0430000000    0.0236663795    0.0000000000
  23.0460000000    0.0236602184    0.0000000000
  23.0490000000    0.0236540597    0.0000000000
  23.0520000000    0.0236479034    0.0000000000
  23.0550000000    0.0236417495    0.0000000000
  23.0580000000    0.0236355980    0.0000000000
  23.0610000000    0.0236294489    0.0000000000
  23.0640000000    0.0236233022    0.0000000000
  23.0670000000    0.0236171579    0.0000000000
  23.0700000000    0.0236110160    0.0000000000
  23.0730000000    0.0236048765    0.0000000000
  23.0760000000    0.0235987393    0.0000000000
  23.0790000000    0.0235926046    0.0000000000
  23.0820000000    0.0235864723    0.0000000000
  23.0850000000    0.0235803424    0.0000000000
  23.0880000000    0.0235742148    0.0000000000
  23.0910000000    0.0235680896    0.0000000000
  23.0940000000    0.0235619669    0.0000000000
  23.0970000000    0.0235558465    0.0000000000
  23.1000000000    0.0235497285    0.0000000000
  23.1030000000    0.0235436129    0.0000000000
  23.1060000000    0.0235374996    0.0000000000
  23.1090000000    0.0235313888    0.0000000000
  23.1120000000    0.0235252803    0.0000000000
  23.1150000000    0.0235191742    0.0000000000
  23.1180000000    0.0235130705    0.0000000000
  23.1210000000    0.0235069691    0.0000000000
  23.1240000000    0.0235008701    0.0000000000
  23.1270000000    0.0234947735    0.0000000000
  23.1300000000    0.0234886793    0.0000000000
  23.1330000000    0.0234825874    0.0000000000
  23.1360000000    0.0234764980    0.0000000000
  23.1390000000    0.0234704108    0.0000000000
  23.1420000000    0.0234643261    0.0000000000
  23.1450000000    0.0234582437    0.0000000000
  23.1480000000    0.0234521637    0.0000000000
  23.1510000000    0.0234460860    0.0000000000
  23.1540000000    0.0234400107    0.0000000000
  23.1570000000    0.0234339378    0.0000000000
  23.1600000000    0.0234278672    0.0000000000
  23.1630000000    0.0234217990    0.0000000000
  23.1660000000    0.0234157331    0.0000000000
  23.1690000000    0.0234096696    0.0000000000
  23.1720000000    0.0234036085    0.0000000000
  23.1750000000    0.0233975497    0.0000000000
  23.1780000000    0.0233914933    0.0000000000
  23.1810000000    0.0233854392    0.0000000000
  23.1840000000    0.0233793874    0.0000000000
  23.1870000000    0.0233733380    0.0000000000
  23.1900000000    0.0233672910    0.0000000000
  23.1930000000    0.0233612463    0.0000000000
  23.1960000000    0.0233552039    0.0000000000
  23.1990000000    0.0233491639    0.0000000000
  23.2020000000    0.0233431263    0.0000000000
  23.2050000000    0.0233370909    0.0000000000
  23.2080000000    0.0233310580    0.0000000000
  23.2110000000    0.0233250273    0.0000000000
  23.2140000000    0.0233189990    0.0000000000
  23.2170000000    0.0233129730    0.0000000000
  23.2200000000    0.0233069494    0.0000000000
  23.2230000000    0.0233009281    0.0000000000
  23.2260000000    0.0232949091    0.0000000000
  23.2290000000    0.0232888925    0.0000000000
  23.2320000000    0.0232828782    0.0000000000
  23.2350000000    0.0232768662    0.0000000000
  23.2380000000    0.0232708566    0.0000000000
  23.2410000000    0.0232648492    0.0000000000
  23.2440000000    0.0232588442    0.0000000000
  23.2470000000    0.0232528416    0.0000000000
  23.2500000000    0.0232468412    0.0000000000
  23.2530000000    0.0232408432    0.0000000000
  23.2560000000    0.0232348475    0.0000000000
  23.2590000000    0.0232288541    0.0000000000
  23.2620000000    0.0232228631    0.0000000000
  23.2650000000    0.0232168743    0.0000000000
  23.2680000000    0.0232108879    0.0000000000
  23.2710000000    0.0232049038    0.0000000000
  23.2740000000    0.0231989220    0.0000000000
  23.2770000000    0.0231929425    0.0000000000
  23.2800000000    0.0231869653    0.0000000000
  23.2830000000    0.0231809904    0.0000000000
  23.2860000000    0.0231750179    0.0000000000
  23.2890000000    0.0231690476    0.0000000000
  23.2920000000    0.0231630797    0.0000000000
  23.2950000000    0.0231571140    0.0000000000
  23.2980000000    0.0231511507    0.0000000000
  23.3010000000    0.0231451897    0.0000000000
  23.3040000000    0.0231392310    0.0000000000
  23.3070000000    0.0231332745    0.0000000000
  23.3100000000    0.0231273204    0.0000000000
  23.3130000000    0.0231213686    0.0000000000
  23.3160000000    0.0231154190    0.0000000000
  23.3190000000    0.0231094718    0.0000000000
  23.3220000000    0.0231035269    0.0000000000
  23.3250000000    0.0230975842    0.0000000000
  23.3280000000    0.0230916439    0.0000000000
  23.3310000000    0.0230857058    0.0000000000
  23.3340000000    0.0230797700    0.0000000000
  23.3370000000    0.0230738365    0.0000000000
  23.3400000000    0.0230679053    0.0000000000
  23.3430000000    0.0230619764    0.0000000000
  23.3460000000    0.0230560498    0.0000000000
  23.3490000000    0.0230501255    0.0000000000
  23.3520000000    0.0230442034    0.0000000000
  23.3550000000    0.0230382836    0.0000000000
  23.3580000000    0.0230323661    0.0000000000
  23.3610000000    0.0230264509    0.0000000000
  23.3640000000    0.0230205380    0.0000000000
  23.3670000000    0.0230146273    0.0000000000
  23.3700000000    0.0230087189    0.0000000000
  23.3730000000    0.0230028128    0.0000000000
  23.3760000000    0.0229969090    0.0000000000
  23.3790000000    0.0229910074    0.0000000000
  23.3820000000    0.0229851082    0.0000000000
  23.3850000000    0.0229792111    0.0000000000
  23.3880000000    0.0229733164    0.0000000000
  23.3910000000    0.0229674239    0.0000000000
  23.3940000000    0.0229615337    0.0000000000
  23.3970000000    0.0229556457    0.0000000000
  23.4000000000    0.0229497601    0.0000000000
  23.4030000000    0.0229438766    0.0000000000
  23.4060000000    0.0229379955    0.0000000000
  23.4090000000    0.0229321166    0.0000000000
  23.4120000000    0.0229262399    0.0000000000
  23.4150000000    0.0229203656    0.0000000000
  23.4180000000    0.0229144934    0.0000000000
  23.4210000000    0.0229086236    0.0000000000
  23.4240000000    0.0229027559    0.0000000000
  23.4270000000    0.0228968906    0.0000000000
  23.4300000000    0.0228910275    0.0000000000
  23.4330000000    0.0228851666    0.0000000000
  23.4360000000    0.0228793080    0.0000000000
  23.4390000000    0.0228734517    0.0000000000
  23.4420000000    0.0228675976    0.0000000000
  23.4450000000    0.0228617457    0.0000000000
  23.4480000000    0.0228558961    0.0000000000
  23.4510000000    0.0228500487    0.0000000000
  23.4540000000    0.0228442036    0.0000000000
  23.4570000000    0.0228383607    0.0000000000
  23.4600000000    0.0228325201    0.0000000000
  23.4630000000    0.0228266817    0.0000000000
  23.4660000000    0.0228208455    0.0000000000
  23.4690000000    0.0228150116    0.0000000000
  23.4720000000    0.0228091799    0.0000000000
  23.4750000000    0.0228033505    0.0000000000
  23.4780000000    0.0227975233    0.0000000000
  23.4810000000    0.0227916983    0.0000000000
  23.4840000000    0.0227858755    0.0000000000
  23.4870000000    0.0227800550    0.0000000000
  23.4900000000    0.0227742367    0.0000000000
  23.4930000000    0.0227684207    0.0000000000
  23.4960000000    0.0227626068    0.0000000000
  23.4990000000    0.0227567952    0.0000000000
  23.5020000000    0.0227509858    0.0000000000
  23.5050000000    0.0227451787    0.0000000000
  23.5080000000    0.0227393738    0.0000000000
  23.5110000000    0.0227335710    0.0000000000
  23.5140000000    0.0227277706    0.0000000000
  23.5170000000    0.0227219723    0.0000000000
  23.5200000000    0.0227161762    0.0000000000
  23.5230000000    0.0227103824    0.0000000000
  23.5260000000    0.0227045908    0.0000000000
  23.5290000000    0.0226988014    0.0000000000
  23.5320000000    0.0226930142    0.0000000000
  23.5350000000    0.0226872292    0.0000000000
  23.5380000000    0.0226814464    0.0000000000
  23.5410000000    0.0226756659    0.0000000000
  23.5440000000    0.0226698875    0.0000000000
  23.5470000000    0.0226641114    0.0000000000
  23.5500000000    0.0226583375    0.0000000000
  23.5530000000    0.0226525658    0.0000000000
  23.5560000000    0.0226467962    0.0000000000
  23.5590000000    0.0226410289    0.0000000000
  23.5620000000    0.0226352638    0.0000000000
  23.5650000000    0.0226295009    0.0000000000
  23.5680000000    0.0226237402    0.0000000000
  23.5710000000    0.0226179817    0.0000000000
  23.5740000000    0.0226122254    0.0000000000
  23.5770000000    0.0226064713    0.0000000000
  23.5800000000    0.0226007194    0.0000000000
  23.5830000000    0.0225949696    0.0000000000
  23.5860000000    0.0225892221    0.0000000000
  23.5890000000    0.0225834768    0.0000000000
  23.5920000000    0.0225777336    0.0000000000
  23.5950000000    0.0225719927    0.0000000000
  23.5980000000    0.0225662539    0.0000000000
  23.6010000000    0.0225605173    0.0000000000
  23.6040000000    0.0225547829    0.0000000000
  23.6070000000    0.0225490507    0.0000000000
  23.6100000000    0.0225433207    0.0000000000
  23.6130000000    0.0225375929    0.0000000000
  23.6160000000    0.0225318672    0.0000000000
  23.6190000000    0.0225261438    0.0000000000
  23.6220000000    0.0225204225    0.0000000000
  23.6250000000    0.0225147034    0.0000000000
  23.6280000000    0.0225089864    0.0000000000
  23.6310000000    0.0225032717    0.0000000000
  23.6340000000    0.0224975591    0.0000000000
  23.6370000000    0.0224918487    0.0000000000
  23.6400000000    0.0224861405    0.0000000000
  23.6430000000    0.0224804344    0.0000000000
  23.6460000000    0.0224747305    0.0000000000
  23.6490000000    0.0224690288    0.0000000000
  23.6520000000    0.0224633293    0.0000000000
  23.6550000000    0.0224576319    0.0000000000
  23.6580000000    0.0224519367    0.0000000000
  23.6610000000    0.0224462437    0.0000000000
  23.6640000000    0.0224405528    0.0000000000
  23.6670000000    0.0224348641    0.0000000000
  23.6700000000    0.0224291775    0.0000000000
  23.6730000000    0.0224234931    0.0000000000
  23.6760000000    0.0224178109    0.0000000000
  23.6790000000    0.0224121308    0.0000000000
  23.6820000000    0.0224064529    0.0000000000
  23.6850000000    0.0224007772    0.0000000000
  23.6880000000    0.0223951036    0.0000000000
  23.6910000000    0.0223894321    0.0000000000
  23.6940000000    0.0223837628    0.0000000000
  23.6970000000    0.0223780957    0.0000000000
  23.7000000000    0.0223724307    0.0000000000
  23.7030000000    0.0223667679    0.0000000000
  23.7060000000    0.0223611072    0.0000000000
  23.7090000000    0.0223554487    0.0000000000
  23.7120000000    0.0223497923    0.0000000000
  23.7150000000    0.0223441381    0.0000000000
  23.7180000000    0.0223384860    0.0000000000
  23.7210000000    0.0223328360    0.0000000000
  23.7240000000    0.0223271882    0.0000000000
  23.7270000000    0.0223215425    0.0000000000
  23.7300000000    0.0223158990    0.0000000000
  23.7330000000    0.0223102576    0.0000000000
  23.7360000000    0.0223046184    0.0000000000
  23.7390000000    0.0222989813    0.0000000000
  23.7420000000    0.0222933463    0.0000000000
  23.7450000000    0.0222877135    0.0000000000
  23.7480000000    0.0222820828    0.0000000000
  23.7510000000    0.0222764542    0.0000000000
  23.7540000000    0.0222708278    0.0000000000
  23.7570000000    0.0222652035    0.0000000000
  23.7600000000    0.0222595813    0.0000000000
  23.7630000000    0.0222539613    0.0000000000
  23.7660000000    0.0222483434    0.0000000000
  23.7690000000    0.0222427276    0.0000000000
  23.7720000000    0.0222371139    0.0000000000
  23.7750000000    0.0222315024    0.0000000000
  23.7780000000    0.0222258930    0.0000000000
  23.7810000000    0.0222202857    0.0000000000
  23.7840000000    0.0222146805    0.0000000000
  23.7870000000    0.0222090775    0.0000000000
  23.7900000000    0.0222034765    0.0000000000
  23.7930000000    0.0221978777    0.0000000000
  23.7960000000    0.0221922810    0.0000000000
  23.7990000000    0.0221866865    0.0000000000
  23.8020000000    0.0221810940    0.0000000000
  23.8050000000    0.0221755037    0.0000000000
  23.8080000000    0.0221699154    0.0000000000
  23.8110000000    0.0221643293    0.0000000000
  23.8140000000    0.0221587453    0.0000000000
  23.8170000000    0.0221531634    0.0000000000
  23.8200000000    0.0221475836    0.0000000000
  23.8230000000    0.0221420059    0.0000000000
  23.8260000000    0.0221364303    0.0000000000
  23.8290000000    0.0221308569    0.0000000000
  23.8320000000    0.0221252855    0.0000000000
  23.8350000000    0.0221197162    0.0000000000
  23.8380000000    0.0221141491    0.0000000000
  23.8410000000    0.0221085840    0.0000000000
  23.8440000000    0.0221030211    0.0000000000
  23.8470000000    0.0220974602    0.0000000000
  23.8500000000    0.0220919015    0.0000000000
  23.8530000000    0.0220863448    0.0000000000
  23.8560000000    0.0220807902    0.0000000000
  23.8590000000    0.0220752378    0.0000000000
  23.8620000000    0.0220696874    0.0000000000
  23.8650000000    0.0220641391    0.0000000000
  23.8680000000    0.0220585929    0.0000000000
  23.8710000000    0.0220530488    0.0000000000
  23.8740000000    0.0220475068    0.0000000000
  23.8770000000    0.0220419669    0.0000000000
  23.8800000000    0.0220364290    0.0000000000
